date,price,market_cap,realized_cap,issuance_btc,supply,hashrate
2022-06-26,17276.26,298725606015,321904480265,450.00,17291100,31589052939357437952
2022-06-27,17329.17,299645684486,321832139964,450.00,17291400,31672097994371547136
2022-06-28,17385.27,300620819386,321763464479,450.00,17291700,31754734659324125184
2022-06-29,17444.65,301652820781,321698640079,450.00,17292000,31836717787500572672
2022-06-30,17507.39,302743115005,321637857377,450.00,17292300,31917810291850702848
2022-07-01,17573.57,303892730403,321581309922,450.00,17292600,31997785037404725248
2022-07-02,17643.21,305102286222,321529192753,450.00,17292900,32076426647518302208
2022-07-03,17716.33,306371984757,321481700942,450.00,17293200,32153533212117479424
2022-07-04,17792.91,307701606857,321439028113,450.00,17293500,32228917887091392512
2022-07-05,17872.91,309090510848,321401364968,450.00,17293800,32302410374940921856
2022-07-06,17956.28,310537634895,321368897831,450.00,17294100,32373858277727457280
2022-07-07,18042.92,312041502838,321341807209,450.00,17294400,32443128314270253056
2022-07-08,18132.74,313600233458,321320266397,450.00,17294700,32510107394413752320
2022-07-09,18225.59,315211553135,321304440128,450.00,17295000,32574703544025239552
2022-07-10,18321.32,316872811825,321294483286,450.00,17295300,32636846675192532992
2022-07-11,18419.77,318581002247,321290539691,450.00,17295600,32696489196875673600
2022-07-12,18520.74,320332782146,321292740964,450.00,17295900,32753606462031929344
2022-07-13,18624.00,322124499484,321301205485,450.00,17296200,32808197047988269056
2022-07-14,18729.35,323952220376,321316037453,450.00,17296500,32860282867588931584
2022-07-15,18836.53,325811759554,321337326057,450.00,17296800,32909909109407780864
2022-07-16,18945.30,327698713148,321365144759,450.00,17297100,32957144006095826944
2022-07-17,19055.38,329608493522,321399550712,450.00,17297400,33002078430743891968
2022-07-18,19166.50,331536365899,321440584296,450.00,17297700,33044825321989431296
2022-07-19,19278.38,333477486503,321488268797,450.00,17298000,33085518939492225024
2022-07-20,19390.75,335426941900,321542610224,450.00,17298300,33124313952356515840
2022-07-21,19503.30,337379789246,321603597264,450.00,17298600,33161384364089884672
2022-07-22,19615.76,339331097097,321671201385,450.00,17298900,33196922278769479680
2022-07-23,19727.85,341275986485,321745377076,450.00,17299200,33231136514232025088
2022-07-24,19839.28,343209671889,321826062237,450.00,17299500,33264251069317292032
2022-07-25,19949.80,345127501800,321913178702,450.00,17299800,33296503453467914240
2022-07-26,20059.13,347024998516,322006632907,450.00,17300100,33328142888316002304
2022-07-27,20167.04,348897896858,322106316685,450.00,17300400,33359428392254906368
2022-07-28,20273.29,350742181466,322212108192,450.00,17300700,33390626760388173824
2022-07-29,20377.67,352554122366,322323872953,450.00,17301000,33422010453647056896
2022-07-30,20479.98,354330308496,322441465024,450.00,17301300,33453855412248444928
2022-07-31,20580.04,356067678911,322564728255,450.00,17301600,33486438810001252352
2022-08-01,20677.70,357763551372,322693497650,450.00,17301900,33520036767228928000
2022-08-02,20772.83,359415648087,322827600820,450.00,17302200,33554922041227841536
2022-08-03,20865.32,361022118344,322966859495,450.00,17302500,33591361714190020608
2022-08-04,20955.08,362581557850,323111091112,450.00,17302800,33629614899351232512
2022-08-05,21042.07,364093024557,323260110447,450.00,17303100,33669930486745497600
2022-08-06,21126.26,365556050853,323413731285,450.00,17303400,33712544950324256768
2022-08-07,21207.64,366970651947,323571768111,450.00,17303700,33757680238303301632
2022-08-08,21286.25,368337330380,323734037815,450.00,17304000,33805541768408342528
2022-08-09,21362.15,369657076568,323900361394,450.00,17304300,33856316549184589824
2022-08-10,21435.42,370931365350,324070565628,450.00,17304600,33910171447703375872
2022-08-11,21506.17,372162148525,324244484731,450.00,17304900,33967251622839799808
2022-08-12,21574.55,373351843412,324421961957,450.00,17305200,34027679141813698560
2022-08-13,21640.71,374503317486,324602851141,450.00,17305500,34091551795897823232
2022-08-14,21704.85,375619869182,324787018171,450.00,17305800,34158942129127112704
2022-08-15,21767.19,376705204994,324974342376,450.00,17306100,34229896691523149824
2022-08-16,21827.96,377763413013,325164717813,450.00,17306400,34304435525820280832
2022-08-17,21887.42,378798933099,325358054448,450.00,17306700,34382551893991088128
2022-08-18,21945.83,379816523903,325554279215,450.00,17307000,34464212247072145408
2022-08-19,22003.50,380821226966,325753336947,450.00,17307300,34549356438941188096
2022-08-20,22060.73,381818328179,325955191173,450.00,17307600,34637898181851529216
2022-08-21,22117.84,382813316888,326159824758,450.00,17307900,34729725738744614912
2022-08-22,22175.14,383811842959,326367240404,450.00,17308200,34824702844690997248
2022-08-23,22232.99,384819672136,326577460983,450.00,17308500,34922669847302062080
2022-08-24,22291.70,385842640048,326790529710,450.00,17308800,35023445053653606400
2022-08-25,22351.63,386886605216,327006510157,450.00,17309100,35126826269202341888
2022-08-26,22413.11,387957401457,327225486091,450.00,17309400,35232592512386957312
2022-08-27,22476.46,389060790048,327447561154,450.00,17309700,35340505887103045632
2022-08-28,22542.02,390202412061,327672858369,450.00,17310000,35450313594038988800
2022-08-29,22610.11,391387741241,327901519489,450.00,17310300,35561750060957380608
2022-08-30,22681.02,392622037839,328133704183,450.00,17310600,35674539171398496256
2022-08-31,22755.04,393910303770,328369589074,450.00,17310900,35788396570956292096
2022-09-01,22832.46,395257239491,328609366618,450.00,17311200,35903032030212857856
2022-09-02,22913.51,396667202960,328853243855,450.00,17311500,36018151843592183808
2022-09-03,22998.43,398144171034,329101441023,450.00,17311800,36133461243779923968
2022-09-04,23087.42,399691703646,329354190053,450.00,17312100,36248666811924422656
2022-09-05,23180.66,401312911089,329611732953,450.00,17312400,36363478864554717184
2022-09-06,23278.31,403010424692,329874320100,450.00,17312700,36477613798993809408
2022-09-07,23380.49,404786371164,330142208440,450.00,17313000,36590796379980857344
2022-09-08,23487.28,406642350865,330415659626,450.00,17313300,36702761951218491392
2022-09-09,23598.76,408579420202,330694938099,450.00,17313600,36813258556604682240
2022-09-10,23714.94,410598078338,330980309125,450.00,17313900,36922048956974219264
2022-09-11,23835.83,412698258375,331272036810,450.00,17314200,37028912529242128384
2022-09-12,23961.38,414879323114,331570382113,450.00,17314500,37133647035899011072
2022-09-13,24091.53,417140065474,331875600857,450.00,17314800,37236070253843537920
2022-09-14,24226.18,419478713615,332187941776,450.00,17315100,37336021452544417792
2022-09-15,24365.19,421892940760,332507644589,450.00,17315400,37433362712500043776
2022-09-16,24508.39,424379879687,332834938149,450.00,17315700,37527980075906465792
2022-09-17,24655.59,426936141821,333170038650,450.00,17316000,37619784522357907456
2022-09-18,24806.56,429557840793,333513147932,450.00,17316300,37708712763292852224
2022-09-19,24961.06,432240620341,333864451883,450.00,17316600,37794727849769074688
2022-09-20,25118.80,434979686352,334224118967,450.00,17316900,37877819589013962752
2022-09-21,25279.48,437769842812,334592298872,450.00,17317200,37958004766060396544
2022-09-22,25442.79,440605531435,334969121315,450.00,17317500,38035327167655370752
2022-09-23,25608.38,443480874646,335354694984,450.00,17317800,38109857406530985984
2022-09-24,25775.91,446389721621,335749106667,450.00,17318100,38181692545065443328
2022-09-25,25944.99,449325697023,336152420530,450.00,17318400,38250955518349582336
2022-09-26,26115.25,452282252072,336564677599,450.00,17318700,38317794357719359488
2022-09-27,26286.32,455252717526,336985895414,450.00,17319000,38382381216930021376
2022-09-28,26457.79,458230358187,337416067878,450.00,17319300,38444911204336852992
2022-09-29,26629.28,461208428472,337855165309,450.00,17319600,38505601025719296000
2022-09-30,26800.40,464180228619,338303134678,450.00,17319900,38564687443739705344
2022-10-01,26970.77,467139161056,338759900049,450.00,17320200,38622425561465176064
2022-10-02,27140.02,470078786488,339225363213,450.00,17320500,38679086938896457728
2022-10-03,27307.80,472992879217,339699404513,450.00,17320800,38734957553032265728
2022-10-04,27473.74,475875481251,340181883856,450.00,17321100,38790335613637754880
2022-10-05,27637.54,478720954725,340672641904,450.00,17321400,38845529248564740096
2022-10-06,27798.89,481524032201,341171501438,450.00,17321700,38900854074165092352
2022-10-07,27957.50,484279864405,341678268885,450.00,17322000,38956630668021522432
2022-10-08,28113.13,486984064973,342192735991,450.00,17322300,39013181962859315200
2022-10-09,28265.55,489632751829,342714681643,450.00,17322600,39070830582063357952
2022-10-10,28414.56,492222584790,343243873807,450.00,17322900,39129896138668843008
2022-10-11,28560.01,494750799083,343780071577,450.00,17323200,39190692520981028864
2022-10-12,28701.78,497215234428,344323027330,450.00,17323500,39253525189066399744
2022-10-13,28839.77,499614359418,344872488942,450.00,17323800,39318688507205869568
2022-10-14,28973.93,501947290947,345428202078,450.00,17324100,39386463137968865280
2022-10-15,29104.26,504213808471,345989912516,450.00,17324400,39457113523820650496
2022-10-16,29230.77,506414362930,346557368497,450.00,17324700,39530885482083958784
2022-10-17,29353.54,508550080214,347130323082,450.00,17325000,39608003938615525376
2022-10-18,29472.66,510622759079,347708536484,450.00,17325300,39688670824713076736
2022-10-19,29588.29,512634863480,348291778379,450.00,17325600,39773063160533991424
2022-10-20,29700.59,514589509321,348879830147,450.00,17325900,39861331346684837888
2022-10-21,29809.79,516490445690,349472487053,450.00,17326200,39953597683649953792
2022-10-22,29916.14,518342030650,350069560330,450.00,17326500,40049955136389611520
2022-10-23,30019.92,520149201770,350670879146,450.00,17326800,40150466358793093120
2022-10-24,30121.45,521917441544,351276292456,450.00,17327100,40255162989763600384
2022-10-25,30221.08,523652737965,351885670698,450.00,17327400,40364045229595222016
2022-10-26,30319.17,525361540510,352498907333,450.00,17327700,40477081702036946944
2022-10-27,30416.13,527050711868,353115920215,450.00,17328000,40594209604090929152
2022-10-28,30512.37,528727475745,353736652765,450.00,17328300,40715335142227116032
2022-10-29,30608.32,530399361166,354361074953,450.00,17328600,40840334250382966784
2022-10-30,30704.44,532074143677,354989184069,450.00,17328900,40969053581916905472
2022-10-31,30801.18,533759783900,355621005274,450.00,17329200,41101311764658454528
2022-11-01,30899.01,535464363948,356256591929,450.00,17329500,41236900905399934976
2022-11-02,30998.40,537196022168,356896025693,450.00,17329800,41375588327645143040
2022-11-03,31099.81,538962886763,357539416388,450.00,17330100,41517118524210724864
2022-11-04,31203.72,540773008816,358186901636,450.00,17330400,41661215304384266240
2022-11-05,31310.58,542634295268,358838646250,450.00,17330700,41807584113800740864
2022-11-06,31420.83,544554442405,359494841409,450.00,17331000,41955914504005656576
2022-11-07,31534.90,546540870408,360155703594,450.00,17331300,42105882727828045824
2022-11-08,31653.20,548600659522,360821473315,450.00,17331600,42257154436174512128
2022-11-09,31776.12,550740488379,361492413620,450.00,17331900,42409387451656617984
2022-11-10,31904.00,552966575023,362168808402,450.00,17332200,42562234594553159680
2022-11-11,32037.19,555284621143,362850960522,450.00,17332500,42715346536954748928
2022-11-12,32175.98,557699760011,363539189754,450.00,17332800,42868374661506400256
2022-11-13,32320.62,560216508593,364233830565,450.00,17333100,43020973901922500608
2022-11-14,32471.34,562838724278,364935229760,450.00,17333400,43172805543358906368
2022-11-15,32628.32,565569566629,365643743995,450.00,17333700,43323539961758457856
2022-11-16,32791.71,568411464522,366359737184,450.00,17334000,43472859282404360192
2022-11-17,32961.59,571366089000,367083577821,450.00,17334300,43620459939094061056
2022-11-18,33138.02,574434332141,367815636240,450.00,17334600,43766055116557066240
2022-11-19,33321.01,577616292157,368556281831,450.00,17334900,43909377059963150336
2022-11-20,33510.50,580911264923,369305880230,450.00,17335200,44050179236585570304
2022-11-21,33706.43,584317742079,370064790522,450.00,17335500,44188238335882207232
2022-11-22,33908.64,587833415777,370833362463,450.00,17335800,44323356095430492160
2022-11-23,34116.97,591455190109,371611933755,450.00,17336100,44455360941290086400
2022-11-24,34331.19,595179199193,372400827395,450.00,17336400,44584109432474435584
2022-11-25,34551.03,599000831835,373200349115,450.00,17336700,44709487500286541824
2022-11-26,34776.19,602914762626,374010784942,450.00,17337000,44831411474323595264
2022-11-27,35006.32,606914989293,374832398900,450.00,17337300,44949828887987011584
2022-11-28,35241.03,610994876054,375665430868,450.00,17337600,45064719057358135296
2022-11-29,35479.91,615147202674,376510094620,450.00,17337900,45176093428328742912
2022-11-30,35722.52,619364218891,377366576058,450.00,17338200,45283995687922049024
2022-12-01,35968.38,623637703802,378235031663,450.00,17338500,45388501636818182144
2022-12-02,36216.98,627959029771,379115587176,450.00,17338800,45489718821221982208
2022-12-03,36467.82,632319230379,380008336516,450.00,17339100,45587785923395313664
2022-12-04,36720.36,636709071900,380913340957,450.00,17339400,45682871911432331264
2022-12-05,36974.06,641119127726,381830628569,450.00,17339700,45775174950197125120
2022-12-06,37228.37,645539855181,382760193921,450.00,17340000,45864921076777418752
2022-12-07,37482.72,649961674089,383701998073,450.00,17340300,45952362645342306304
2022-12-08,37736.59,654375046475,384655968836,450.00,17340600,46037776547930914816
2022-12-09,37989.41,658770556737,385622001319,450.00,17340900,46121462219439243264
2022-12-10,38240.66,663138991648,386599958751,450.00,17341200,46203739436913246208
2022-12-11,38489.83,667471419492,387589673573,450.00,17341500,46284945925183512576
